id,t,patientAMKA,doctorAMKA,diagnosis
24888,2017-04-18 20:41:20,3581992744715953,3533987886801784,M25262
24889,2017-04-18 20:42:41,4903747471276706209,5100177349948590,
24890,2017-04-18 20:42:41,3540590014017918,4913781114412342,
24891,2017-04-18 20:44:32,3559676801692688,30400751029246,S82871E
24892,2017-04-18 20:57:06,201686444999521,3537859511007622,M25262
24894,2017-04-18 21:16:56,3543986963386113,4913781114412342,
24895,2017-04-18 21:17:17,3538281134987461,6304745877947815701,
24896,2017-04-18 21:28:16,5100174196427224,30400751029246,
24898,2017-04-18 21:36:54,3560787666123458,5100138761745641,S63281S
24899,2017-04-18 21:42:28,36939305617117,3537859511007622,Y36040
24901,2017-04-18 21:55:10,6374558263903777,3538166810727911,V1900
24904,2017-04-18 22:36:58,201839451733669,374622986283793,M7501
24905,2017-04-18 22:37:43,3534558262248962,36756544512499,S1121XS
24906,2017-04-18 23:12:46,3586504969156626,5100138761745641,H52532
24907,2017-04-18 23:13:15,3583082199618098,30417115040586,T81516S
24908,2017-04-18 23:26:41,5572378628150184,3565165312704283,
24909,2017-04-18 23:28:07,3531950013110349,36756544512499,
24910,2017-04-18 23:39:39,4936287679018702064,63048034991073397,K449
24911,2017-04-18 23:40:10,3561705755637245,3565872852409203,S52613B
24912,2017-04-19 00:00:22,3536481608222245,30400751029246,
24913,2017-04-19 00:00:40,3566580969886630,374622986283793,W1841
24914,2017-04-19 00:06:31,3560308459243195,4913781114412342,S52282F
24915,2017-04-19 00:10:48,491105784498492432,30417115040586,S52613B
24916,2017-04-19 00:25:53,3553769492600395,4844890553480605,L230
24917,2017-04-19 00:27:34,3529692752213637,4986101036974,T81516S
24918,2017-04-19 00:30:14,633373064197763454,3549504964126885,
24920,2017-04-19 00:41:53,490367893136716410,374283551924806,S56493
24921,2017-04-19 00:43:30,30238364083345,30400751029246,W9411XS
24922,2017-04-19 00:46:13,3538281134987461,372301064587696,K449
24924,2017-04-19 00:55:36,3577709405316293,6042728556976184,
24925,2017-04-19 01:01:58,4508633736559144,5100138761745641,W9411XS
24926,2017-04-19 01:04:30,3556841537075862,374283551924806,
24927,2017-04-19 01:10:54,30523632662198,3537844417030308,
24929,2017-04-19 01:30:47,5002359935794179,4844890553480605,
24932,2017-04-19 01:41:01,372301317520189,6304161666376116,M25262
24934,2017-04-19 01:51:20,5121759631476318,4986101036974,T81516S
24936,2017-04-19 01:52:57,30314134227387,5100177349948590,M25262
24937,2017-04-19 01:58:56,337941963147938,3549504964126885,S82871E
24939,2017-04-19 02:11:25,6761207765447342262,3565165312704283,H159
24941,2017-04-19 02:16:00,4017952310401158,3538166810727911,M1A079
24942,2017-04-19 02:20:35,5100175907677353,374622986283793,W9411XS
24944,2017-04-19 02:39:06,6759295021711342,6304745877947815701,S6699
24945,2017-04-19 02:39:35,3547969558067500,4913781114412342,
24947,2017-04-19 02:50:04,561032065502418532,374283551924806,W9411XS
24948,2017-04-19 02:50:19,5602233146103583,3549504964126885,
24949,2017-04-19 02:59:50,491151082406219903,30417115040586,S56493
24950,2017-04-19 03:00:05,3585313417632167,6042728556976184,L02225
24952,2017-04-19 03:05:28,5018899506386857657,6042728556976184,
24953,2017-04-19 03:17:36,5310099163453026,5100177349948590,
24956,2017-04-19 03:28:15,4175009922030954,4986101036974,M84454G
24957,2017-04-19 03:28:38,3576483401969593,374288783393498,M25262
24958,2017-04-19 03:31:46,5580024776198027,372301064587696,
24959,2017-04-19 03:34:09,3537866689172849,6331101528239306450,L230
24960,2017-04-19 03:34:23,3544551432084910,3565165312704283,
24961,2017-04-19 03:34:56,3560787666123458,30417115040586,
24962,2017-04-19 03:36:23,60436061691669188,374288783393498,M7501
24963,2017-04-19 03:40:51,3567367932553383,3565165312704283,M3504
24965,2017-04-19 03:46:08,4041372021543,201976947992697,M1A079
24966,2017-04-19 03:47:15,6762166650382388891,4986101036974,
24968,2017-04-19 03:49:57,30086488011472,3533987886801784,S1121XS
24969,2017-04-19 03:50:40,3546667453013691,372301064587696,
24970,2017-04-19 03:55:50,30141903992259,3565872852409203,S82399F
24971,2017-04-19 04:03:16,3569572243833766,4986101036974,M1A079
24972,2017-04-19 04:05:35,3551606512144107,30400751029246,V1900
24973,2017-04-19 04:11:03,3580722858621551,374622986283793,
24974,2017-04-19 04:20:15,3583597632627356,3549504964126885,S52282F
24975,2017-04-19 04:22:06,3576267413708580,3565872852409203,L02225
24976,2017-04-19 04:23:28,3586496977919683,30400751029246,W9411XS
24979,2017-04-19 04:38:13,3576300625120292,3537859511007622,S82871E
24980,2017-04-19 04:41:06,633405855619976273,4986101036974,
24982,2017-04-19 04:51:34,63049250464771544,3538166810727911,
24983,2017-04-19 05:01:07,30571307575930,6331101528239306450,
24984,2017-04-19 05:04:01,5002352461722417,3565165312704283,W9411XS
24988,2017-04-19 05:26:53,3530790489074970,3549504964126885,
24989,2017-04-19 05:31:36,374283342676814,3549504964126885,
24992,2017-04-19 05:37:21,3537648358247890,3533987886801784,
24993,2017-04-19 05:39:01,4508555887400374,6331101528239306450,Y36040
24994,2017-04-19 05:41:14,30367850459121,63048034991073397,
24995,2017-04-19 05:50:40,4405454004615185,6304161666376116,T81516S
24998,2017-04-19 06:06:56,3544636501594582,3537844417030308,
24999,2017-04-19 06:12:19,630425030203930423,3549504964126885,M7501
25001,2017-04-19 06:44:23,3536845537931342,5100177349948590,M84454G
25002,2017-04-19 06:50:54,3557907049710673,63048034991073397,
25005,2017-04-19 07:04:47,3536536262191372,3528546887247160,S56493
25006,2017-04-19 07:11:18,63046393620078256,63048034991073397,M84454G
25008,2017-04-19 07:27:44,4041373108257,6304161666376116,
25009,2017-04-19 07:31:40,4175002974731298,30400751029246,
25013,2017-04-19 08:07:12,36128418883440,4844890553480605,
25014,2017-04-19 08:09:01,502040037202729819,5100138761745641,L02225
25015,2017-04-19 08:14:35,5602256656624881908,6304161666376116,S52613B
25016,2017-04-19 08:18:28,4026844593687323,3533987886801784,M25262
25017,2017-04-19 08:29:35,3563176047902284,5100138761745641,L02225
25019,2017-04-19 08:35:00,4903761620701603529,6304745877947815701,S6699
25020,2017-04-19 08:39:37,343771110591387,30417115040586,
25022,2017-04-19 08:43:08,5602215086748337,3533987886801784,S83134A
25023,2017-04-19 08:58:04,589386708913085787,30417115040586,Y36040
25024,2017-04-19 08:59:49,3538632995344715,6304745877947815701,M3504
25025,2017-04-19 09:08:29,6762616892370493,63048034991073397,Y36040
25026,2017-04-19 09:17:33,5602244671409248590,3549504964126885,S83134A
25028,2017-04-19 09:38:22,3573805497408230,6304161666376116,K449
25029,2017-04-19 09:43:43,3553471880593957,3537844417030308,M84454G
25030,2017-04-19 09:49:40,5182969161074237,4913781114412342,
25032,2017-04-19 10:05:56,201834340273399,3549504964126885,S82032C
25034,2017-04-19 10:29:45,3559877774698740,6304745877947815701,
25037,2017-04-19 10:47:02,67715980542135288,6304745877947815701,S2223XB
25038,2017-04-19 10:49:16,4911280411516097,374283551924806,
25039,2017-04-19 10:49:17,5610733603495737,3565165312704283,H159
25040,2017-04-19 10:51:19,3559928982087448,30417115040586,S52613B
25043,2017-04-19 11:08:51,60436061691669188,4844890553480605,Y36040
25044,2017-04-19 11:16:30,3573306337446548,6304161666376116,K449
25045,2017-04-19 11:20:10,4936803804885752,5100138761745641,S2223XB
25047,2017-04-19 11:42:06,3556302141816084,374622986283793,
25048,2017-04-19 11:45:13,5602234542559287,4913457862323862,W9411XS
25049,2017-04-19 11:59:26,3563184755190746,30417115040586,W1841
25051,2017-04-19 12:05:48,3577171851210662,3533987886801784,
25052,2017-04-19 12:14:06,3566597269428962,6331101528239306450,H159
25053,2017-04-19 12:22:33,201424625766976,3565872852409203,V1900
25054,2017-04-19 12:28:29,3563303851980848,4844890553480605,M25262
25055,2017-04-19 12:28:50,344026855750287,374622986283793,K449
25056,2017-04-19 12:39:28,3538790748730612,6304161666376116,
25057,2017-04-19 12:41:27,372301050780081,3537844417030308,S82871E
25059,2017-04-19 12:56:04,340632087612452,374622986283793,
25060,2017-04-19 13:03:20,3562062178009944,3565872852409203,W1841
25061,2017-04-19 13:06:48,3545850237820299,374622986283793,
25062,2017-04-19 13:08:43,6399777162944846,3538166810727911,
25063,2017-04-19 13:30:11,3580740532674937,3549504964126885,M84454G
25064,2017-04-19 13:33:15,5108759876568677,6042728556976184,Y36040
25065,2017-04-19 13:39:33,3584887794285252,374283551924806,
25066,2017-04-19 13:41:23,6759540059990536,3528546887247160,S83134A
25067,2017-04-19 13:41:47,4041376323600152,30417115040586,M25262
25068,2017-04-19 13:44:42,4017950622407,36756544512499,L02225
25069,2017-04-19 13:49:42,6378158596438652,3565165312704283,
25070,2017-04-19 14:25:10,4017954515276,30400751029246,S2223XB
25072,2017-04-19 14:34:29,5602221119870528,6042728556976184,
25073,2017-04-19 14:34:43,3532574324382220,30400751029246,
25076,2017-04-19 14:39:52,5100140125908295,5100138761745641,
25078,2017-04-19 14:53:09,3551318331357213,3537844417030308,S82871E
25079,2017-04-19 14:55:34,3586562840376821,30417115040586,S2223XB
25082,2017-04-19 15:03:15,30345735749890,5100138761745641,M25262
25083,2017-04-19 15:11:29,5543843885085148,3528546887247160,S1121XS
25085,2017-04-19 15:26:21,3552942865657166,30400751029246,
25087,2017-04-19 15:45:20,3569864415348495,3531589109644678,S52613B
25089,2017-04-19 15:59:30,3539639639535854,3537859511007622,
25090,2017-04-19 16:07:35,3575354788582435,6304745877947815701,M7501
25094,2017-04-19 16:25:12,5602216669529805,6042728556976184,
25095,2017-04-19 16:32:13,36997800727138,4844890553480605,
25100,2017-04-19 17:07:19,3575311234084721,6042728556976184,M7501
25101,2017-04-19 17:07:46,3541841273150307,3537844417030308,M3504
25103,2017-04-19 17:17:45,3537282044789279,3538166810727911,
25105,2017-04-19 17:24:31,4629069465708,5602233538436732,M7501
25106,2017-04-19 17:28:47,6331107230809183286,63048034991073397,T81516S
25107,2017-04-19 17:35:39,201890539813387,3538166810727911,
25108,2017-04-19 17:45:41,4175005540787389,372301064587696,S52613B
25110,2017-04-19 18:10:20,3577959252211309,4986101036974,
25112,2017-04-19 18:19:41,5602257922971293,374622986283793,S83134A
25113,2017-04-19 18:21:03,3559278336177499,3537844417030308,
25114,2017-04-19 18:21:35,6334916763390128,3537859511007622,K449
25115,2017-04-19 18:22:14,3576562192639646,5100177349948590,
25116,2017-04-19 18:25:23,3573174970307892,201976947992697,
25118,2017-04-19 18:27:24,3571467434820662,6304745877947815701,S82032C
25121,2017-04-19 18:44:34,3571443705488539,30400751029246,
25122,2017-04-19 18:53:20,633110909821425367,5602233538436732,
25123,2017-04-19 19:06:41,5527434248686937,6331101528239306450,
25124,2017-04-19 19:12:23,560223562631305318,4986101036974,S62643S
25125,2017-04-19 19:17:54,372301478092796,374622986283793,
25127,2017-04-19 19:21:57,3586928709247033,3537844417030308,S82399F
25129,2017-04-19 19:39:06,3547837279318793,36756544512499,
25130,2017-04-19 19:40:15,3564076008782866,5100138761745641,L230
25131,2017-04-19 19:49:27,3583615698001025,30400751029246,S82032C
25132,2017-04-19 19:52:13,3575354788582435,4913457862323862,S82399F
25133,2017-04-19 19:54:05,3551223792391471,36756544512499,S52282F
25134,2017-04-19 20:01:24,5108758701390869,6304161666376116,S2223XB
25135,2017-04-19 20:12:26,3571612773797670,6304161666376116,
25136,2017-04-19 20:15:39,4017954051553,6304161666376116,W932XXD
25137,2017-04-19 20:16:07,30280933119994,372301064587696,M1A079
25138,2017-04-19 20:16:52,3558436892866928,3537859511007622,M25262
25139,2017-04-19 20:22:47,5048372776385425,6304161666376116,
25140,2017-04-19 20:25:07,3538730905417819,30417115040586,L230
25141,2017-04-19 20:27:07,4913529349077038,5100177349948590,S82871E
25142,2017-04-19 20:28:41,3546385069891505,30417115040586,H52532
25143,2017-04-19 20:30:17,589386708913085787,201976947992697,S83134A
25146,2017-04-19 20:41:31,5100138874617893,374622986283793,S52282F
25149,2017-04-19 20:53:03,3551318331357213,3538166810727911,M25262
25152,2017-04-19 21:03:47,3585313417632167,374288783393498,
25153,2017-04-19 21:16:50,3558384045681192,6331101528239306450,
25154,2017-04-19 21:17:43,4175003847889768,30400751029246,
25155,2017-04-19 21:21:39,589385265401329665,374288783393498,S82399F
25156,2017-04-19 21:28:33,6390299160388248,374622986283793,L230
25157,2017-04-19 21:32:17,3537648358247890,201976947992697,
25158,2017-04-19 21:35:31,30458061915769,6304161666376116,M3504
25160,2017-04-19 21:40:01,3548586109357005,4986101036974,S83134A
25161,2017-04-19 21:41:02,677137020021347595,5602233538436732,M84454G
25162,2017-04-19 21:44:54,3575354788582435,4844890553480605,K449
25164,2017-04-19 21:49:54,633446124738845740,3549504964126885,
25165,2017-04-19 22:11:42,3585406502284363,36756544512499,M7501
25166,2017-04-19 22:21:51,3583082199618098,30400751029246,S83134A
25167,2017-04-19 22:27:25,4041373514957046,4913781114412342,
25168,2017-04-19 22:35:03,3544636501594582,4844890553480605,
25169,2017-04-19 22:38:34,5121759631476318,3549504964126885,S82871E
25170,2017-04-19 22:38:39,3559382055655170,63048034991073397,
25171,2017-04-19 22:40:45,6378158596438652,36756544512499,W1841
25174,2017-04-19 22:50:35,3565431383487939,30400751029246,
25175,2017-04-19 22:54:17,5475235715910391,3538166810727911,
25176,2017-04-19 23:00:32,564182993618217039,36756544512499,M7501
25177,2017-04-19 23:00:59,3559928982087448,3528546887247160,
25178,2017-04-19 23:11:28,30558515380708,6304745877947815701,
25179,2017-04-19 23:13:31,5572378628150184,4913781114412342,
25180,2017-04-19 23:18:31,560225165580282971,374283551924806,M3504
25181,2017-04-19 23:29:39,5508360323936983,6304745877947815701,
25183,2017-04-19 23:37:02,374606740537024,6304161666376116,
25185,2017-04-19 23:59:45,30458061915769,3537844417030308,M1A079
25186,2017-04-20 00:08:42,5214173098905702,30417115040586,S62643S
25187,2017-04-20 00:20:33,5157166767656241,372301064587696,M7501
25189,2017-04-20 00:28:57,3577314693647176,4844890553480605,
25190,2017-04-20 00:44:39,3573098894904056,36756544512499,M1A079
25191,2017-04-20 00:54:30,3532767332848717,3565165312704283,S82871E
25193,2017-04-20 01:29:14,5474174794295542,6304161666376116,M3504
25194,2017-04-20 01:36:42,676145892496088272,3528546887247160,L02225
25198,2017-04-20 01:54:51,201878278366071,4986101036974,W932XXD
25199,2017-04-20 01:57:08,340632087612452,5100138761745641,
25200,2017-04-20 02:00:12,36128418883440,3565165312704283,S6980XS
25202,2017-04-20 02:21:57,3564403847487400,3531589109644678,T81516S
25203,2017-04-20 02:23:06,201686444999521,6331101528239306450,
25204,2017-04-20 02:23:36,3569864415348495,372301064587696,M1A079
25206,2017-04-20 02:43:40,201424625766976,5602233538436732,
25207,2017-04-20 02:43:50,3586496977919683,3565165312704283,
25208,2017-04-20 02:48:45,3544567657077215,4844890553480605,S56493
25211,2017-04-20 03:04:59,344985107506005,6304161666376116,M7501
25212,2017-04-20 03:10:49,3563489467596662,6042728556976184,S52613B
25213,2017-04-20 03:22:34,5602255043497719,3531589109644678,S52613B
25216,2017-04-20 03:27:43,560223134707985181,3531589109644678,W9411XS
25217,2017-04-20 03:35:28,5020219056074686,63048034991073397,W1841
25218,2017-04-20 03:36:49,3538632995344715,3565165312704283,
25219,2017-04-20 03:43:37,3585511985683443,3528546887247160,S62643S
25222,2017-04-20 04:42:08,3547374203778454,6304161666376116,H159
25223,2017-04-20 05:12:26,4936888870981544,6304745877947815701,S63281S
25225,2017-04-20 05:32:23,6709628603167635,30417115040586,W9411XS
25226,2017-04-20 05:52:10,3545408737486960,6042728556976184,S82399F
25227,2017-04-20 05:55:07,36128418883440,6304745877947815701,
25228,2017-04-20 05:57:06,5007663089376757,6304745877947815701,
25229,2017-04-20 06:02:38,6381559880675591,4913781114412342,O2491
25231,2017-04-20 06:13:24,3539839706259111,5100138761745641,
25232,2017-04-20 06:17:44,4405641371421813,3528546887247160,S52282F
25234,2017-04-20 06:24:32,372301561919665,374622986283793,
25236,2017-04-20 06:30:56,3534628226762216,30417115040586,M25262
25237,2017-04-20 06:33:10,4405454004615185,3528546887247160,M1A079
25238,2017-04-20 06:39:05,4936803804885752,3565872852409203,M84454G
25239,2017-04-20 06:39:22,493637817456510085,6042728556976184,H52532
25240,2017-04-20 06:40:57,372301088035334,201976947992697,K449
25241,2017-04-20 06:43:14,3558384045681192,6304745877947815701,S63281S
25242,2017-04-20 06:51:53,3553715153425283,36756544512499,M3504
25243,2017-04-20 06:52:32,67637192646007042,4844890553480605,M84454G
25244,2017-04-20 06:54:09,560223098045681523,3549504964126885,S52282F
25245,2017-04-20 07:01:23,3537832652223084,3537844417030308,
25246,2017-04-20 07:04:46,3565211434122507,3565872852409203,S82399F
25249,2017-04-20 07:09:56,337941374574274,63048034991073397,
25250,2017-04-20 07:16:28,5602217136669216,3533987886801784,
25253,2017-04-20 07:29:28,3575354788582435,5602233538436732,S6699
25254,2017-04-20 07:35:59,3589651246499050,5602233538436732,L02225
25255,2017-04-20 07:38:57,3573661590523924,3565872852409203,
25256,2017-04-20 07:39:34,36909089312896,3565165312704283,S62643S
25257,2017-04-20 07:40:34,5100140699573327,372301064587696,
25258,2017-04-20 07:42:32,201502123423271,3537844417030308,S82032C
